id_transaksi_detail,kode_transaksi,tgl_transaksi,kode_produk,nama_produk,harga,jumlah
5307,TRX746639,2023-05-29,PRD1997,Produk15,95542,2
4193,TRX741350,2023-05-29,PRD5932,Produk61,76156,9
3751,TRX214590,2023-05-29,PRD3659,Produk16,32133,8
1859,TRX843168,2023-05-29,PRD4644,Produk67,36081,8
9888,TRX960135,2023-05-29,PRD5273,Produk55,21034,4
3318,TRX635588,2023-05-29,PRD4928,Produk43,11847,6
5669,TRX315742,2023-05-29,PRD2165,Produk66,94252,1
7645,TRX221557,2023-05-29,PRD2326,Produk44,32034,5
8344,TRX256907,2023-05-30,PRD2713,Produk14,96705,7
8786,TRX231984,2023-05-30,PRD5461,Produk93,74920,2
8858,TRX316563,2023-05-30,PRD9818,Produk19,13184,5
3586,TRX706636,2023-05-30,PRD8228,Produk98,65216,7
1844,TRX531180,2023-05-30,PRD8066,Produk40,18790,8
3380,TRX953219,2023-05-30,PRD5630,Produk74,53934,1
1542,TRX142320,2023-05-30,PRD1379,Produk1,70162,7
9027,TRX368805,2023-05-30,PRD4884,Produk43,33363,5
9775,TRX905653,2023-05-30,PRD5236,Produk52,39766,4
5421,TRX776649,2023-05-30,PRD5676,Produk76,35432,1
7063,TRX488152,2023-05-31,PRD5357,Produk9,57862,6
8184,TRX793103,2023-05-31,PRD1934,Produk57,27899,2
6471,TRX860112,2023-05-31,PRD3208,Produk75,54471,5
9510,TRX815186,2023-05-31,PRD3451,Produk3,83994,9
6837,TRX589258,2023-05-31,PRD8554,Produk93,79278,3
1641,TRX274487,2023-05-31,PRD2674,Produk33,25846,7
4931,TRX601595,2023-05-31,PRD1520,Produk38,52203,9
7826,TRX305115,2023-05-31,PRD5673,Produk67,13332,6
1884,TRX896662,2023-05-31,PRD5733,Produk53,39390,7
6905,TRX506742,2023-05-31,PRD1580,Produk35,69300,2
4930,TRX451999,2023-06-01,PRD1196,Produk41,61530,7
7428,TRX124614,2023-06-01,PRD1931,Produk99,46782,2
9700,TRX611882,2023-06-01,PRD5047,Produk78,59840,5
8617,TRX927672,2023-06-01,PRD4639,Produk32,55165,2
7053,TRX464489,2023-06-01,PRD5103,Produk86,10570,7
5291,TRX149670,2023-06-01,PRD2752,Produk93,49103,9
1637,TRX430280,2023-06-01,PRD5506,Produk19,42662,2
2922,TRX233563,2023-06-01,PRD8081,Produk24,74471,3
2758,TRX156917,2023-06-01,PRD7855,Produk92,44270,3
1592,TRX766205,2023-06-01,PRD3948,Produk18,19368,5
7482,TRX772625,2023-06-02,PRD7728,Produk10,54836,9
2322,TRX426505,2023-06-02,PRD8965,Produk70,21738,2
6893,TRX228294,2023-06-02,PRD1648,Produk84,30063,1
3966,TRX967607,2023-06-02,PRD1942,Produk7,76822,4
8062,TRX608915,2023-06-02,PRD8173,Produk4,98351,7
8244,TRX411162,2023-06-02,PRD7113,Produk6,80665,9
2795,TRX229330,2023-06-02,PRD7172,Produk84,41509,6
8611,TRX198389,2023-06-02,PRD3965,Produk39,83077,8
2523,TRX825518,2023-06-02,PRD8422,Produk46,15617,4
8787,TRX537366,2023-06-02,PRD7001,Produk93,56677,6
6024,TRX589109,2023-06-03,PRD7585,Produk68,47504,3
3263,TRX655354,2023-06-03,PRD9650,Produk25,83584,1
9789,TRX409911,2023-06-03,PRD8195,Produk29,40810,9
3208,TRX205808,2023-06-03,PRD8286,Produk19,92750,3
8274,TRX685799,2023-06-03,PRD3752,Produk62,10307,4
3203,TRX415416,2023-06-03,PRD3537,Produk12,97369,4
2069,TRX547115,2023-06-03,PRD5809,Produk63,80721,5
8497,TRX591538,2023-06-03,PRD2296,Produk60,20339,4
7928,TRX593492,2023-06-03,PRD9782,Produk92,33007,5
1378,TRX754792,2023-06-03,PRD1218,Produk90,32257,1
8344,TRX149547,2023-06-04,PRD8715,Produk65,43024,1
1261,TRX395436,2023-06-04,PRD7418,Produk52,25851,5
2089,TRX409786,2023-06-04,PRD9419,Produk75,84344,3
3632,TRX239213,2023-06-04,PRD2286,Produk75,52607,5
5362,TRX255867,2023-06-04,PRD1486,Produk92,22138,1
4823,TRX947381,2023-06-04,PRD3554,Produk11,57483,8
6163,TRX358168,2023-06-04,PRD9536,Produk50,73634,5
4894,TRX649091,2023-06-04,PRD2024,Produk26,18629,9
7801,TRX362699,2023-06-04,PRD5864,Produk30,58526,7
3599,TRX263744,2023-06-04,PRD2778,Produk46,78294,3
2070,TRX554191,2023-06-05,PRD3306,Produk44,24692,6
6066,TRX723507,2023-06-05,PRD3684,Produk90,17343,9
6290,TRX780761,2023-06-05,PRD6058,Produk32,76813,9
6483,TRX715782,2023-06-05,PRD3380,Produk6,38604,6
7182,TRX749189,2023-06-05,PRD5347,Produk92,61896,4
3310,TRX421603,2023-06-05,PRD2959,Produk15,27778,3
2007,TRX218046,2023-06-05,PRD7791,Produk12,64059,1
1325,TRX632395,2023-06-05,PRD6941,Produk6,93087,9
8849,TRX630427,2023-06-05,PRD7918,Produk90,72424,4
6566,TRX401581,2023-06-05,PRD7895,Produk32,17084,4
9336,TRX465219,2023-06-06,PRD7287,Produk5,49627,6
8914,TRX610600,2023-06-06,PRD3715,Produk95,92514,7
8082,TRX850300,2023-06-06,PRD8720,Produk5,21325,8
9984,TRX284590,2023-06-06,PRD1502,Produk11,36005,9
2612,TRX621898,2023-06-06,PRD5264,Produk51,31472,7
6641,TRX308792,2023-06-06,PRD3941,Produk94,97987,8
2831,TRX789947,2023-06-06,PRD8728,Produk2,11699,8
4958,TRX555802,2023-06-06,PRD8989,Produk29,71620,6
1182,TRX519796,2023-06-06,PRD4016,Produk79,66053,3
4257,TRX724025,2023-06-06,PRD5846,Produk50,54863,9
8269,TRX894041,2023-06-07,PRD1419,Produk31,55237,8
5254,TRX831779,2023-06-07,PRD6755,Produk18,50715,3
9434,TRX343513,2023-06-07,PRD8690,Produk89,80533,6
6307,TRX348836,2023-06-07,PRD5088,Produk30,43772,6
5347,TRX141830,2023-06-07,PRD1955,Produk37,40350,8
3955,TRX410937,2023-06-07,PRD7712,Produk50,75086,4
8370,TRX774801,2023-06-07,PRD5813,Produk88,74063,5
4552,TRX108661,2023-06-07,PRD3022,Produk4,80740,3
9908,TRX192586,2023-06-07,PRD9227,Produk4,21434,6
7068,TRX322109,2023-06-07,PRD3940,Produk42,39511,7
6578,TRX936211,2023-06-08,PRD2010,Produk18,65826,9
2867,TRX977773,2023-06-08,PRD9292,Produk61,15493,5
7428,TRX609038,2023-06-08,PRD6155,Produk17,83609,1
1146,TRX508510,2023-06-08,PRD8084,Produk43,74174,9
6962,TRX580254,2023-06-08,PRD2022,Produk87,60685,4
8662,TRX381246,2023-06-08,PRD1798,Produk11,76348,1
9709,TRX269945,2023-06-08,PRD7744,Produk50,22228,1
3097,TRX685167,2023-06-08,PRD8263,Produk39,21246,9
9583,TRX979949,2023-06-08,PRD2129,Produk14,16212,3
9091,TRX952195,2023-06-08,PRD9626,Produk98,39904,7
9823,TRX360021,2023-06-09,PRD6418,Produk91,71905,8
2594,TRX118124,2023-06-09,PRD9208,Produk12,83539,6
9438,TRX754479,2023-06-09,PRD4134,Produk48,92460,1
6823,TRX207778,2023-06-09,PRD3012,Produk52,79112,7
5266,TRX566787,2023-06-09,PRD7567,Produk16,76106,1
9192,TRX925213,2023-06-09,PRD9849,Produk14,17645,4
2136,TRX131986,2023-06-09,PRD7529,Produk26,57740,8
4592,TRX223179,2023-06-09,PRD7416,Produk49,51838,7
6399,TRX728379,2023-06-09,PRD9684,Produk22,60444,3
6524,TRX260688,2023-06-09,PRD9105,Produk34,85656,1
7466,TRX788292,2023-06-10,PRD8302,Produk80,10067,3
9156,TRX908197,2023-06-10,PRD6523,Produk52,30641,3
3911,TRX203719,2023-06-10,PRD5842,Produk62,96300,6
3027,TRX828450,2023-06-10,PRD7997,Produk32,52736,3
9456,TRX370514,2023-06-10,PRD7219,Produk3,85006,3
9420,TRX807706,2023-06-10,PRD7803,Produk31,31101,9
3228,TRX315020,2023-06-10,PRD5801,Produk44,68784,3
8109,TRX765351,2023-06-10,PRD4922,Produk4,58023,8
5403,TRX190256,2023-06-10,PRD3809,Produk9,75217,2
1807,TRX668263,2023-06-10,PRD1004,Produk67,66452,4
7177,TRX317555,2023-06-11,PRD5269,Produk95,54366,3
5762,TRX331620,2023-06-11,PRD9924,Produk31,36545,8
6626,TRX901221,2023-06-11,PRD2603,Produk6,62389,7
1288,TRX850141,2023-06-11,PRD7984,Produk37,52480,3
7638,TRX621822,2023-06-11,PRD3278,Produk92,84505,7
1754,TRX718391,2023-06-11,PRD3550,Produk76,21522,4
4569,TRX438320,2023-06-11,PRD6507,Produk69,53903,7
6579,TRX259241,2023-06-11,PRD7703,Produk42,76393,8
4513,TRX562826,2023-06-11,PRD5177,Produk88,68120,3
3848,TRX354176,2023-06-11,PRD3084,Produk86,76200,1
7476,TRX931012,2023-06-12,PRD8523,Produk55,31167,1
2160,TRX447679,2023-06-12,PRD8861,Produk25,60619,4
3778,TRX851864,2023-06-12,PRD2055,Produk41,18940,9
6987,TRX818663,2023-06-12,PRD5648,Produk34,67587,6
4016,TRX246784,2023-06-12,PRD5338,Produk51,82085,4
5851,TRX244593,2023-06-12,PRD9608,Produk96,93507,2
5965,TRX477401,2023-06-12,PRD5836,Produk95,95215,5
9320,TRX499153,2023-06-12,PRD2037,Produk8,64979,7
3421,TRX750621,2023-06-12,PRD7360,Produk54,82588,4
8053,TRX114750,2023-06-12,PRD8676,Produk12,23229,2
5036,TRX930281,2023-06-13,PRD6939,Produk96,38546,6
3217,TRX961477,2023-06-13,PRD3334,Produk92,78131,7
6153,TRX706059,2023-06-13,PRD1504,Produk30,24658,8
4125,TRX655616,2023-06-13,PRD5812,Produk98,18114,8
6142,TRX324754,2023-06-13,PRD2946,Produk8,28895,7
9308,TRX162584,2023-06-13,PRD8310,Produk14,77469,5
5863,TRX416913,2023-06-13,PRD8656,Produk62,36280,5
7498,TRX183392,2023-06-13,PRD4843,Produk53,83726,2
4682,TRX629770,2023-06-13,PRD4367,Produk44,43781,4
3069,TRX485786,2023-06-13,PRD2132,Produk69,65275,8
7223,TRX198058,2023-06-14,PRD6223,Produk87,98719,1
7751,TRX965122,2023-06-14,PRD8518,Produk91,99153,1
8839,TRX784676,2023-06-14,PRD9989,Produk17,54548,9
6686,TRX997774,2023-06-14,PRD7487,Produk16,48215,1
6289,TRX193839,2023-06-14,PRD1987,Produk45,41555,2
8979,TRX217540,2023-06-14,PRD4940,Produk59,93807,7
8153,TRX654658,2023-06-14,PRD5170,Produk94,88885,3
6256,TRX543072,2023-06-14,PRD3351,Produk81,16119,8
1988,TRX131464,2023-06-14,PRD2850,Produk89,57195,8
5648,TRX792971,2023-06-14,PRD6146,Produk61,30469,9
8049,TRX963485,2023-06-15,PRD1214,Produk60,90289,7
9677,TRX815295,2023-06-15,PRD3878,Produk59,24298,8
8582,TRX135330,2023-06-15,PRD1660,Produk20,88641,6
6209,TRX441631,2023-06-15,PRD2826,Produk56,26913,3
1022,TRX458648,2023-06-15,PRD2706,Produk31,26225,3
5767,TRX185680,2023-06-15,PRD4052,Produk25,66359,5
4374,TRX125968,2023-06-15,PRD2682,Produk60,10235,4
7743,TRX246510,2023-06-15,PRD5649,Produk63,50911,8
7105,TRX482302,2023-06-15,PRD5387,Produk2,68365,6
5387,TRX220043,2023-06-15,PRD5990,Produk99,78735,6
7438,TRX364871,2023-06-16,PRD8503,Produk16,66165,8
5034,TRX894163,2023-06-16,PRD1400,Produk95,29663,3
7662,TRX532436,2023-06-16,PRD1312,Produk15,98340,2
5269,TRX294742,2023-06-16,PRD8653,Produk35,84415,6
4179,TRX234769,2023-06-16,PRD4708,Produk49,74288,7
1957,TRX623913,2023-06-16,PRD9772,Produk9,24756,6
6281,TRX390273,2023-06-16,PRD8147,Produk16,84161,4
4187,TRX651296,2023-06-16,PRD8646,Produk66,19250,2
2214,TRX655733,2023-06-16,PRD8082,Produk14,17460,2
9143,TRX594901,2023-06-16,PRD4984,Produk56,58805,3
3515,TRX974313,2023-06-17,PRD2274,Produk85,69493,6
1045,TRX100937,2023-06-17,PRD7487,Produk28,77899,1
7954,TRX455693,2023-06-17,PRD4581,Produk44,71574,5
7312,TRX810169,2023-06-17,PRD4789,Produk81,37421,6
7019,TRX101079,2023-06-17,PRD1627,Produk68,35427,7
6333,TRX623000,2023-06-17,PRD2339,Produk1,76879,8
7614,TRX778444,2023-06-17,PRD2487,Produk27,73301,9
5574,TRX328754,2023-06-17,PRD1368,Produk18,89867,9
9756,TRX485683,2023-06-17,PRD7104,Produk96,70492,7
7760,TRX498448,2023-06-17,PRD1374,Produk33,15377,5
8824,TRX142629,2023-06-18,PRD2677,Produk19,26343,3
5347,TRX445785,2023-06-18,PRD2058,Produk82,52938,9
9312,TRX560174,2023-06-18,PRD8844,Produk84,68174,1
4517,TRX344601,2023-06-18,PRD3310,Produk45,98011,8
7970,TRX224742,2023-06-18,PRD8174,Produk82,87556,3
9086,TRX340185,2023-06-18,PRD6921,Produk48,13181,3
2822,TRX524524,2023-06-18,PRD6189,Produk89,73143,6
4546,TRX356606,2023-06-18,PRD4559,Produk12,32259,3
5535,TRX325602,2023-06-18,PRD5666,Produk58,75705,7
8095,TRX287790,2023-06-18,PRD2341,Produk49,52887,4
2323,TRX991307,2023-06-19,PRD7729,Produk4,20865,1
4170,TRX399027,2023-06-19,PRD7164,Produk15,66529,7
2717,TRX440509,2023-06-19,PRD1753,Produk19,10954,9
1469,TRX252811,2023-06-19,PRD2742,Produk46,46014,4
7835,TRX355748,2023-06-19,PRD6731,Produk8,31677,7
5546,TRX443659,2023-06-19,PRD6551,Produk61,89526,8
5133,TRX336712,2023-06-19,PRD3479,Produk33,57226,3
6265,TRX856004,2023-06-19,PRD9594,Produk38,41591,1
6430,TRX699414,2023-06-19,PRD2188,Produk19,36255,8
1449,TRX529445,2023-06-19,PRD1502,Produk67,86869,7
3123,TRX111446,2023-06-20,PRD7717,Produk27,94208,4
9125,TRX389961,2023-06-20,PRD6165,Produk1,35017,8
1936,TRX126541,2023-06-20,PRD8142,Produk92,29468,2
2309,TRX644929,2023-06-20,PRD3485,Produk24,84610,8
5849,TRX661297,2023-06-20,PRD1093,Produk31,30618,6
7336,TRX808865,2023-06-20,PRD1078,Produk77,53749,7
6788,TRX452964,2023-06-20,PRD1266,Produk86,25049,8
6121,TRX994799,2023-06-20,PRD7203,Produk36,63891,1
2801,TRX447018,2023-06-20,PRD6658,Produk88,71880,3
2149,TRX748929,2023-06-20,PRD1918,Produk22,72839,4
5377,TRX704953,2023-06-21,PRD7486,Produk49,23589,7
5162,TRX892147,2023-06-21,PRD5031,Produk37,47486,6
7677,TRX292364,2023-06-21,PRD1066,Produk39,99782,5
5833,TRX389225,2023-06-21,PRD3864,Produk34,14001,1
8464,TRX522254,2023-06-21,PRD5875,Produk86,59549,3
9855,TRX904935,2023-06-21,PRD6590,Produk16,15567,1
2415,TRX403639,2023-06-21,PRD8334,Produk30,63514,7
7295,TRX247223,2023-06-21,PRD8601,Produk23,33799,4
7723,TRX780929,2023-06-21,PRD2637,Produk56,20749,9
5217,TRX718403,2023-06-21,PRD5530,Produk1,64484,4
7795,TRX904333,2023-06-22,PRD6468,Produk11,10234,9
5881,TRX911397,2023-06-22,PRD5312,Produk43,29570,7
9503,TRX821466,2023-06-22,PRD6514,Produk80,70504,1
6684,TRX639119,2023-06-22,PRD4351,Produk13,32814,4
4770,TRX114734,2023-06-22,PRD8853,Produk66,57462,6
1665,TRX223760,2023-06-22,PRD7558,Produk86,43875,6
6305,TRX963263,2023-06-22,PRD5651,Produk77,15905,4
5568,TRX613090,2023-06-22,PRD2744,Produk58,43178,3
5996,TRX611884,2023-06-22,PRD4544,Produk77,83750,1
5026,TRX297639,2023-06-22,PRD8695,Produk59,60925,6
2551,TRX711842,2023-06-23,PRD8221,Produk46,16196,6
5384,TRX481573,2023-06-23,PRD9554,Produk88,75784,3
7968,TRX515310,2023-06-23,PRD9355,Produk3,47826,1
3180,TRX731567,2023-06-23,PRD5937,Produk77,67502,7
2490,TRX919690,2023-06-23,PRD2032,Produk91,10785,1
8845,TRX516356,2023-06-23,PRD2992,Produk94,75030,5
3715,TRX400436,2023-06-23,PRD9213,Produk81,21323,1
7641,TRX829266,2023-06-23,PRD8772,Produk94,50306,9
7688,TRX472593,2023-06-23,PRD1718,Produk28,84341,7
2739,TRX878012,2023-06-23,PRD1878,Produk3,91766,7
2760,TRX374808,2023-06-24,PRD3714,Produk55,33674,4
1768,TRX165733,2023-06-24,PRD7845,Produk68,46458,9
8315,TRX210079,2023-06-24,PRD7796,Produk97,25770,7
3984,TRX789164,2023-06-24,PRD2875,Produk94,62440,3
5080,TRX541567,2023-06-24,PRD1894,Produk87,67411,1
5342,TRX292190,2023-06-24,PRD4135,Produk95,98856,2
8784,TRX821553,2023-06-24,PRD7434,Produk51,83356,8
6096,TRX546067,2023-06-24,PRD3359,Produk5,12300,5
2422,TRX369068,2023-06-24,PRD7834,Produk55,26491,6
7643,TRX295931,2023-06-24,PRD3614,Produk70,20794,3
9820,TRX408308,2023-06-25,PRD4824,Produk67,13885,8
4585,TRX423959,2023-06-25,PRD3042,Produk59,72191,9
5614,TRX577685,2023-06-25,PRD9476,Produk89,87170,4
2827,TRX332298,2023-06-25,PRD3982,Produk85,86275,5
2895,TRX807205,2023-06-25,PRD6538,Produk10,54556,5
7189,TRX930792,2023-06-25,PRD2110,Produk41,88149,2
1653,TRX559437,2023-06-25,PRD5960,Produk60,78274,9
3870,TRX945723,2023-06-25,PRD7945,Produk49,84274,1
1209,TRX702112,2023-06-25,PRD7330,Produk19,29834,8
8012,TRX802444,2023-06-25,PRD6618,Produk96,61877,3
9487,TRX751241,2023-06-26,PRD7784,Produk97,42974,6
2472,TRX323530,2023-06-26,PRD5643,Produk93,27426,3
7882,TRX277968,2023-06-26,PRD7817,Produk8,42994,3
6242,TRX310913,2023-06-26,PRD3518,Produk93,47214,5
3092,TRX332563,2023-06-26,PRD7142,Produk7,64055,6
6422,TRX789049,2023-06-26,PRD6657,Produk54,68542,1
7582,TRX116477,2023-06-26,PRD9431,Produk98,70327,5
4694,TRX110203,2023-06-26,PRD5353,Produk99,97796,9
9093,TRX130596,2023-06-26,PRD8063,Produk75,92771,8
3473,TRX763462,2023-06-26,PRD4431,Produk92,63773,2
4085,TRX894271,2023-06-27,PRD1236,Produk78,16091,1
6333,TRX363333,2023-06-27,PRD6989,Produk92,48992,2
8620,TRX298500,2023-06-27,PRD2340,Produk53,85796,2
1198,TRX844165,2023-06-27,PRD2168,Produk76,32163,2
5792,TRX568509,2023-06-27,PRD7778,Produk72,89735,9
6403,TRX371388,2023-06-27,PRD5212,Produk63,77152,8
2390,TRX287959,2023-06-27,PRD4635,Produk10,50161,3
9134,TRX616849,2023-06-27,PRD2683,Produk78,46822,6
2123,TRX650062,2023-06-27,PRD1174,Produk2,69984,9
7653,TRX703548,2023-06-27,PRD8647,Produk36,45641,8
9811,TRX749550,2023-06-28,PRD7786,Produk78,77508,2
3667,TRX294289,2023-06-28,PRD4075,Produk49,69694,3
9011,TRX679693,2023-06-28,PRD7110,Produk62,28340,2
2114,TRX257973,2023-06-28,PRD5081,Produk11,70208,3
3424,TRX285183,2023-06-28,PRD2424,Produk91,35695,6
2183,TRX224767,2023-06-28,PRD3714,Produk69,60768,5
5748,TRX181403,2023-06-28,PRD8976,Produk63,34718,1
9230,TRX978530,2023-06-28,PRD3195,Produk37,16611,9
8615,TRX831275,2023-06-28,PRD1080,Produk43,49301,6
3799,TRX713582,2023-06-28,PRD2675,Produk37,47473,8
8569,TRX848609,2023-06-29,PRD9277,Produk29,53511,9
4970,TRX817360,2023-06-29,PRD4952,Produk59,59104,2
8348,TRX403766,2023-06-29,PRD5559,Produk22,78974,9
7150,TRX650435,2023-06-29,PRD3794,Produk21,26856,2
4942,TRX582399,2023-06-29,PRD7017,Produk94,50394,3
5377,TRX207591,2023-06-29,PRD9466,Produk30,64630,9
8701,TRX927959,2023-06-29,PRD3627,Produk36,46103,2
3716,TRX522205,2023-06-29,PRD5378,Produk23,81888,7
9349,TRX890542,2023-06-29,PRD1219,Produk54,67043,6
9590,TRX304478,2023-06-29,PRD1156,Produk79,46708,2
3203,TRX110551,2023-06-30,PRD3546,Produk56,94760,6
9039,TRX452211,2023-06-30,PRD9555,Produk51,56289,6
6368,TRX142492,2023-06-30,PRD9619,Produk75,50172,4
5510,TRX773039,2023-06-30,PRD6077,Produk36,77609,9
4304,TRX687029,2023-06-30,PRD7231,Produk36,98057,2
8298,TRX360488,2023-06-30,PRD8778,Produk83,27047,3
7305,TRX181075,2023-06-30,PRD1653,Produk36,23499,8
5021,TRX149884,2023-06-30,PRD6674,Produk4,42991,4
9243,TRX757448,2023-06-30,PRD6825,Produk14,91427,9
6649,TRX972538,2023-06-30,PRD2492,Produk72,59841,3
6046,TRX456616,2023-07-01,PRD1383,Produk45,25333,4
9967,TRX460634,2023-07-01,PRD5892,Produk73,44849,9
4095,TRX269522,2023-07-01,PRD1104,Produk94,73181,2
5906,TRX789569,2023-07-01,PRD9747,Produk50,82867,8
8807,TRX306379,2023-07-01,PRD4486,Produk91,26866,2
6045,TRX911048,2023-07-01,PRD3014,Produk7,44512,2
6688,TRX760583,2023-07-01,PRD7341,Produk40,63464,2
3116,TRX981648,2023-07-01,PRD7998,Produk44,95404,6
7037,TRX253074,2023-07-01,PRD9882,Produk55,38974,9
9148,TRX189370,2023-07-01,PRD5736,Produk38,89264,7
9692,TRX590846,2023-07-02,PRD2651,Produk2,27979,7
2669,TRX671305,2023-07-02,PRD9445,Produk75,19955,6
6690,TRX151173,2023-07-02,PRD1990,Produk25,58556,9
5894,TRX384963,2023-07-02,PRD3356,Produk84,65973,6
4838,TRX840885,2023-07-02,PRD5700,Produk34,27194,1
4784,TRX200085,2023-07-02,PRD4292,Produk91,41590,6
2037,TRX652637,2023-07-02,PRD5662,Produk79,33080,2
8745,TRX977460,2023-07-02,PRD8364,Produk83,65639,2
2907,TRX363852,2023-07-02,PRD8137,Produk74,53412,8
5050,TRX124386,2023-07-02,PRD1694,Produk56,78337,8
4349,TRX708156,2023-07-03,PRD5895,Produk58,91482,6
5030,TRX133609,2023-07-03,PRD4756,Produk4,44234,5
2225,TRX577430,2023-07-03,PRD1482,Produk23,60608,3
2373,TRX872640,2023-07-03,PRD4547,Produk72,27980,2
3032,TRX904350,2023-07-03,PRD2487,Produk81,56201,4
5890,TRX264549,2023-07-03,PRD3190,Produk39,22181,9
3258,TRX524723,2023-07-03,PRD4233,Produk39,36821,3
9791,TRX901643,2023-07-03,PRD7425,Produk92,12572,1
7521,TRX951492,2023-07-03,PRD9353,Produk66,91209,9
8925,TRX198895,2023-07-03,PRD6663,Produk35,84681,5
5430,TRX272587,2023-07-04,PRD2930,Produk7,52305,1
9714,TRX248971,2023-07-04,PRD3299,Produk16,92509,4
8527,TRX163213,2023-07-04,PRD3822,Produk71,81786,3
3951,TRX410828,2023-07-04,PRD4527,Produk78,93817,7
2151,TRX902686,2023-07-04,PRD1324,Produk42,17931,7
5863,TRX678390,2023-07-04,PRD3862,Produk49,94195,6
2632,TRX100696,2023-07-04,PRD2366,Produk46,21720,3
3770,TRX447059,2023-07-04,PRD7683,Produk84,41788,9
5791,TRX694726,2023-07-04,PRD3081,Produk23,15124,8
3766,TRX966595,2023-07-04,PRD7123,Produk92,86809,1
3166,TRX635178,2023-07-05,PRD2392,Produk16,52493,7
6894,TRX611029,2023-07-05,PRD9191,Produk7,28502,5
3010,TRX546151,2023-07-05,PRD5935,Produk58,22581,2
2330,TRX834826,2023-07-05,PRD2404,Produk91,33613,3
3323,TRX838729,2023-07-05,PRD1300,Produk16,84353,5
7263,TRX890455,2023-07-05,PRD6856,Produk51,63679,2
9979,TRX857928,2023-07-05,PRD2678,Produk51,69222,7
5480,TRX707318,2023-07-05,PRD8480,Produk95,73528,3
3415,TRX644401,2023-07-05,PRD6210,Produk67,79164,9
8267,TRX381723,2023-07-05,PRD3554,Produk26,90761,7
7770,TRX335901,2023-07-06,PRD5419,Produk43,72827,6
5872,TRX179440,2023-07-06,PRD5217,Produk77,78375,3
4824,TRX448212,2023-07-06,PRD2822,Produk96,38845,9
6739,TRX203294,2023-07-06,PRD7322,Produk31,64724,3
1767,TRX440924,2023-07-06,PRD4743,Produk36,46620,9
6255,TRX617658,2023-07-06,PRD2210,Produk98,21228,7
3918,TRX347948,2023-07-06,PRD8298,Produk50,88248,6
8295,TRX837650,2023-07-06,PRD5931,Produk4,30084,5
6518,TRX581646,2023-07-06,PRD6256,Produk34,81108,5
6105,TRX123999,2023-07-06,PRD6366,Produk59,92782,7
1178,TRX397149,2023-07-07,PRD7355,Produk87,15834,1
3083,TRX448632,2023-07-07,PRD7591,Produk51,21427,2
1209,TRX549086,2023-07-07,PRD9458,Produk25,13419,3
1681,TRX779374,2023-07-07,PRD9224,Produk31,95725,3
3278,TRX240156,2023-07-07,PRD1316,Produk46,69337,4
8632,TRX440984,2023-07-07,PRD4623,Produk19,81767,5
3162,TRX312668,2023-07-07,PRD1843,Produk41,97437,9
8167,TRX828860,2023-07-07,PRD6275,Produk60,77312,7
6151,TRX478811,2023-07-07,PRD3220,Produk43,25252,3
5392,TRX630522,2023-07-07,PRD8061,Produk17,11905,9
8434,TRX954118,2023-07-08,PRD8050,Produk18,81324,6
2902,TRX297620,2023-07-08,PRD5790,Produk56,43337,1
9480,TRX262308,2023-07-08,PRD9419,Produk21,98399,1
7329,TRX462722,2023-07-08,PRD4768,Produk53,23678,9
7502,TRX604519,2023-07-08,PRD1383,Produk71,33923,4
3618,TRX500455,2023-07-08,PRD9502,Produk50,57590,9
5349,TRX800636,2023-07-08,PRD9930,Produk7,17820,1
7784,TRX310120,2023-07-08,PRD8911,Produk84,19626,1
5283,TRX630551,2023-07-08,PRD3091,Produk20,13614,1
9034,TRX936559,2023-07-08,PRD7721,Produk26,70813,2
5723,TRX490311,2023-07-09,PRD4921,Produk63,63991,6
9121,TRX346974,2023-07-09,PRD3254,Produk28,70085,7
5775,TRX147226,2023-07-09,PRD4934,Produk87,59414,5
6068,TRX247988,2023-07-09,PRD7688,Produk75,42724,7
8716,TRX278301,2023-07-09,PRD5229,Produk93,84121,2
1287,TRX692612,2023-07-09,PRD8688,Produk34,70530,2
3653,TRX805384,2023-07-09,PRD5891,Produk77,93394,5
5366,TRX531252,2023-07-09,PRD6524,Produk21,28420,6
4959,TRX380372,2023-07-09,PRD5796,Produk66,63336,3
4761,TRX205936,2023-07-09,PRD3542,Produk22,26242,1
8665,TRX651581,2023-07-10,PRD6055,Produk7,31912,8
3626,TRX121918,2023-07-10,PRD8245,Produk1,19860,3
1572,TRX215794,2023-07-10,PRD1783,Produk31,17755,2
8104,TRX928171,2023-07-10,PRD5752,Produk84,35687,9
2421,TRX127318,2023-07-10,PRD6654,Produk2,59693,8
4818,TRX348334,2023-07-10,PRD1809,Produk23,93072,8
6439,TRX483631,2023-07-10,PRD1403,Produk14,17433,6
5891,TRX950674,2023-07-10,PRD2155,Produk14,13851,5
5400,TRX877091,2023-07-10,PRD6239,Produk35,31799,5
3587,TRX905093,2023-07-10,PRD9285,Produk40,77490,7
9297,TRX850445,2023-07-11,PRD2563,Produk63,16613,2
5138,TRX613242,2023-07-11,PRD9320,Produk39,44129,5
6952,TRX821965,2023-07-11,PRD9267,Produk25,85237,5
3021,TRX269505,2023-07-11,PRD5185,Produk73,50418,1
3194,TRX678425,2023-07-11,PRD3497,Produk88,69763,8
9193,TRX311288,2023-07-11,PRD3714,Produk24,90536,8
8943,TRX232726,2023-07-11,PRD4324,Produk10,59428,4
4205,TRX959827,2023-07-11,PRD4212,Produk81,93365,3
